CODIGO_OFICINA;IDCLIENTE_ESTABLECIMIENTO;CODIGO DANE;ID_MUNICIPIO;NOMBRE_OFICINA;NOMBRE MUNICIPIO;IDMUN_ACT_ECONOMICA;ID_PUC;CODIGO CUENTA;IDTIPO_CALCULO;Tipo de Calculo (Ley/Municipal);ESTADO;ID_ESTADO
8053;3564;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8055;3565;11001;169;GB DEPARTAMENTO PRODUCTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8056;3566;11001;169;DEPTO BANCA PRIVADA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8057;3567;11001;169;GB GERENCIA UNIDAD TESORE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8058;3568;11001;169;GB DEPARTAMENTO MESA DE D;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8059;3569;11001;169;GB DEPARTAMENTO MESA DE G;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8060;3570;11001;169;GB DEPARTAMENTO MESA DE G;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8061;3571;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8062;3572;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8063;3573;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8064;3574;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8067;3575;11001;169;DPTO PROYECTOS TI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8074;3576;11001;169;DPTO C INT VPE DE ME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8075;3577;11001;169;GB ZONA 4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8076;3578;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8077;3579;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8078;3580;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8079;3581;11001;169;GB ZONA 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8080;3582;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8081;3583;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8082;3584;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8085;3585;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8086;3586;11001;169;GB ZONA 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8089;3587;11001;169;GB COORDINACION OPERACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8090;3588;11001;169;ASIS VICE TECNO FILI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8091;3589;11001;169;GB DEPARTAMENTO PROCESAMI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8092;3590;11001;169;GB DEPARTAMENTO SISTEMAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8093;3591;11001;169;GB DEPARTAMENTO DISENO Y;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8095;3592;11001;169;GB DEPARTAMENTO TECNOLOGI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8097;3593;11001;169;GB COORDINACION REDES Y C;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8098;3594;11001;169;GB COORDINACION SOPORTE T;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8102;3595;11001;169;GB COORDINACION DESEMBOLS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8103;3596;11001;169;GB COORDINACION PROCESOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8104;3597;11001;169;GB COORDINACION PAGARES Y;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8105;3598;11001;169;GB DPTO OPERC ESPEC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8107;3599;11001;169;GB COORDINACION CONTRATOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8108;3600;11001;169;GB DEPARTAMENTO CONTABLE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8109;3601;11001;169;GB COORDINACION TARJETAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8110;3602;11001;169;GB GEREN UNIDAD ING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8111;3603;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8112;3604;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8113;3605;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8114;3606;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8118;3607;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8119;3608;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8120;3609;11001;169;GB GERENTE CTA EMPRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8121;3610;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8122;3611;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8123;3612;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8124;3613;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8125;3614;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8126;3615;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8127;3616;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8128;3617;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8129;3618;11001;169;GB GERENTE CUENTA EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8130;3619;11001;169;GB GERENTE CTA EMPRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8131;3620;11001;169;GEREN DE ZONA 2 BTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8133;3621;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8134;3622;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8135;3623;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8136;3624;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8137;3625;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8138;3626;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8139;3627;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8140;3628;11001;169;GB GERENTE CTA EMPRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8141;3629;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8142;3630;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8143;3631;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8144;3632;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8145;3633;11001;169;GB GERENTE DE CUENTA EMPR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8146;3634;11001;169;GB GERENCIA UNIDAD COMERC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8147;3635;11001;169;GB GERENCIA UNIDAD NEGOCI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8152;3636;11001;169;GB VICEPRESIDENCIA DE CRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8154;3637;11001;169;DEP CRED GOBIERNO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8156;3638;11001;169;GB GERENCIA UNIDAD CREDIT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8158;3639;11001;169;GB COORDINACION CREDITO P;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8161;3640;11001;169;GB COORDINACION CALL CENT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8162;3641;11001;169;DPTO JURI COBRA REGI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8163;3642;11001;169;GB REGIONAL ANTIOQUIA ME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8165;3643;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8166;3644;11001;169;GB VICEP COMERCIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8168;3645;11001;169;GB COORDINACION BANCA PER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8169;3646;11001;169;GCIA BCA ENTE TERRIT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8170;3647;11001;169;DTO PRODUCTOS CREDIT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8172;3648;11001;169;GB GERENCIA REGIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8173;3649;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8174;3650;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8175;3651;11001;169;GB ZONA 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8176;3652;11001;169;GB ZONA 4;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8177;3653;11001;169;PROY WEB SERVICE PAR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8178;3654;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8179;3655;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8180;3656;11001;169;GB ZONA 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8182;3657;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8183;3658;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8184;3659;11001;169;PROY C CIR DCIN 83 B;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8185;3660;11001;169;GB ZONA 1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8186;3661;11001;169;GB ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8187;3662;11001;169;GB ZONA 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8188;3663;11001;169;GB VICEPRESIDENCIA ADMINI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8189;3664;11001;169;GB DEPARTAMENTO CONTRATOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8190;3665;11001;169;GB DEPARTAMENTO ADMINISTR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8191;3666;11001;169;GB COORDINACION ARQUITECT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8192;3667;11001;169;GB COORDINACION DE ACTIVO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8193;3668;11001;169;GB GERENCIA UNIDAD ADMINI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8194;3669;11001;169;GB COORDINACION COMPENSAC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8195;3670;11001;169;GB COORDINACION CONTENCIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8197;3671;11001;169;GB COORDINACION DESARROLL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8198;3672;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8199;3673;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8200;3674;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8201;3675;11001;169;GB REGIONAL SUROCCID;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8202;3676;11001;169;GB GERENC UNID ADMTI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8204;3677;11001;169;DPTO ADECUA FISICAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8208;3678;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8209;3679;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8210;3680;11001;169;GB REGIONAL NORORIEN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8211;3681;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8212;3682;11001;169;GB BANCA CORPORATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8213;3683;11001;169;GB INTEGRACION BANCAFE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8214;3684;11001;169;INTERNET RED BANCAFE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8215;3685;11001;169;GB GB OPERACIONES CREDIBA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8216;3686;11001;169;GB GB OPERACIONES DE TESO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8217;3687;11001;169;GB GB OPERACIONES MONEDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8218;3688;11001;169;GB GB OPERACIONES CONTABL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8219;3689;11001;169;PROY MICROAPLI TARJE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8220;3690;11001;169;DEPTO CONTROL DE CR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8223;3691;11001;169;OFICINA CENT AFEC PRODUC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8225;3692;11001;169;PROY B PATRI EN APER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8226;3693;11001;169;PROY D 1273 PROVEE P;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8227;3694;11001;169;PROY DACKATHON;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8228;3695;11001;169;PROY ACUMUL DAVIPLAT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8229;3696;11001;169;PROY WEB S HACIENDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8230;3697;11001;169;GERENCIA VEHICULOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8231;3698;11001;169;PROY SARPE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8232;3699;11001;169;MESA ESPECIA PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8233;3700;11001;169;PROY PERSONA JURIDIC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8236;3701;11001;169;PROY BRECHA UNIC COR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8237;3702;11001;169;PROY RIGHT NOW D EMP;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8238;3703;11001;169;PROY RECAU DIF M PAG;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8239;3704;11001;169;PROY INF EXOGENA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8241;3705;11001;169;DEPT PYME Y RURAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8242;3706;11001;169;CONSUL RIESGO PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8243;3707;11001;169;BANCA PYME BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8244;3708;11001;169;PROY REP TAC FINAGRO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8245;3709;11001;169;PROY RED CDAT VIRTUA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8247;3710;11001;169;ACCOUNTING HUB PROYE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8248;3711;11001;169;PROY SMART CASH;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8250;3712;11001;169;PROY EM BONOS INTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8252;3713;11001;169;DPTO ESTRUC DE BALAN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8254;3714;11001;169;INTEG LEASING BOLIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8257;3715;11001;169;UNID JURID LEASI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8258;3716;11001;169;UNID SOP INT LEAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8262;3717;11001;169;D ALI Y LIN NEG LEAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8263;3718;11001;169;DIR MED D PAGO TEC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8266;3719;11001;169;OFICINA LEASING CTRO SUR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8268;3720;11001;169;PROY RECAUDO X TRANS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8269;3721;11001;169;PROY APP FASE INTERM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8270;3722;11001;169;PROY TA PROD MOVILES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8271;3723;11001;169;PROY OPER ACT CREDIT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8273;3724;11001;169;PROY APLICATIVO VOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8274;3725;11001;169;PROY AJ SEG PORTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8275;3726;11001;169;PROY MONED ELEC CENI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8276;3727;11001;169;PROY CAN DIG EM 2017;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8277;3728;11001;169;PROY NUE TARJ MIPYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8278;3729;11001;169;PROY REC DNR UNE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8291;3730;11001;169;COOR ACTIVOS PRODUCTIVOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8293;3731;11001;169;COOR DE TELOGIA LEASING_1;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8299;3732;11001;169;PROY CUMP CIR 019;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8301;3733;11001;169;DIR CREDITO PERSONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8302;3734;11001;169;PROY LEASING FINANC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8303;3735;11001;169;PROY ESTRAT PYMES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8304;3736;11001;169;COOR CDR CONTA DEP Y EXIG;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8305;3737;11001;169;COOR OP CON EFEC CANJ REC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8306;3738;11001;169;COOR DPTO CUADR OPER REDE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8307;3739;11001;169;COOR DPTO CU CTBLE? REDES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8309;3740;11001;169;PROY IMP CTAS MAESTR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8310;3741;11001;169;PROY REC PSE IMP DIS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8312;3742;11001;169;GTOS EXTR B EMPRESAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8313;3743;11001;169;GTOS EXTR B PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8314;3744;11001;169;GTOS EXTR B PATRIMI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8324;3745;11001;169;PROY GAR B SECTOR ELECTRICO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8326;3746;11001;169;SUBG EMP P REGIONAL CENTRO SUR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8327;3747;11001;169;DPTO P LSGREG C SUR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8330;3748;11001;169;ECOSISTEMA AGROPECUA Y ALIMEN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8331;3749;11001;169;ECOSISTEMA INFRA Y CONSTRUCC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8332;3750;11001;169;ECOS FINANCIERO SALUD Y EDUCA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8466;3751;11001;169;PROY FORT INFRA CONCISO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8467;3752;11001;169;PROY AUTOM PRUEBAS APPS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8486;3753;11001;169;RIESGO CONTR FINANCI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8541;3754;11001;169;PROY R INTEG INIC CANALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8542;3755;11001;169;PROY LAB FORT ALTER MSJ ACH;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8543;3756;11001;169;PROY DIVISAS TRANS F INTERNACIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8544;3757;11001;169;PROY PAGOS PROD LEASING EMPRES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8546;3758;11001;169;PROY GEST FIRMA DIGITAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8548;3759;11001;169;FORTEC ESTRUC DAVIVI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8549;3760;11001;169;PROY MARKETI ANALITI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8550;3761;11001;169;PROY MIGRACION SERVI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8551;3762;11001;169;PROY SEG ADAPTATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8552;3763;11001;169;PROY PORTAL ALTERNO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8553;3764;11001;169;PROY PENS FASE II;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8554;3765;11001;169;PROY MIGRACION SADE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8555;3766;11001;169;PROY MIGRAC EMBARGOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8556;3767;11001;169;PROY SEP AMB PORTALE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8557;3768;11001;169;PROY APP HONDURAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8558;3769;11001;169;PROY APP PANAMA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8559;3770;11001;169;PROY DOCUMENTACION C;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8560;3771;11001;169;PROY MIGRACION Z9;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8561;3772;11001;169;PROY ABSOLECENCIA PC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8562;3773;11001;169;PROY F DIG APIS BOTS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8563;3774;11001;169;PROYECTO QR FASE II;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8564;3775;11001;169;PROY PLAN TACTICO PYME NUBE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8565;3776;11001;169;PROY ESTR N SOL PORT APP EMP;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
